recall,precision,f1score,auc,accuracy,id,execution_time,shift,q,class_weight,penalty,C,max_iter,solver,tol,feature_to_drop,kline_size,n_limit,random_search
0.62,0.73,0.67,0.77,0.83,49,1.37,-1,0.26,0.72,l2,0.4641588833612777,60,lbfgs,0.05,atr,30,2,True
0.84,0.65,0.73,0.82,0.82,50,104.72,-1,0.28,0.4,l2,10.0,110,sag,0.01,volume,30,2,True
0.77,0.78,0.77,0.81,0.83,51,3.51,-1,0.37,0.96,l2,10.0,90,sag,0.1,imbalance,30,2,True
0.86,0.73,0.79,0.82,0.81,52,5.15,-1,0.4,0.51,l2,0.046415888336127774,90,liblinear,0.005,no_of_trades,30,2,True
0.78,0.68,0.72,0.82,0.84,53,66.67,-1,0.26,0.53,l2,1.0,60,sag,0.005,wilder_rsi,30,2,True
0.88,0.62,0.73,0.82,0.79,54,4.84,-1,0.3,0.35,l2,0.046415888336127774,90,liblinear,0.005,atr,30,2,True
0.72,0.76,0.74,0.8,0.83,55,2.25,-1,0.31,0.89,l2,0.01,50,lbfgs,0.005,low,30,2,True
0.65,0.75,0.7,0.78,0.84,56,3.51,-1,0.26,0.89,l2,0.4641588833612777,110,liblinear,0.1,vwap,30,2,True
0.81,0.75,0.78,0.82,0.82,57,3.63,-1,0.37,0.67,l2,10.0,50,liblinear,0.1,high,30,2,True
0.68,0.74,0.71,0.79,0.84,58,2.08,-1,0.27,0.84,l2,0.021544346900318832,80,lbfgs,0.005,low,30,2,True
0.81,0.76,0.79,0.82,0.82,59,3.64,-1,0.39,0.71,l2,0.01,140,liblinear,0.1,close,30,2,True
0.87,0.68,0.76,0.82,0.81,60,1.87,-1,0.34,0.43,l2,0.21544346900318834,130,lbfgs,0.01,close,30,2,True
0.78,0.78,0.78,0.82,0.82,61,115.83,-1,0.39,0.92,l2,2.154434690031882,110,sag,0.005,atr,30,2,True
0.87,0.71,0.78,0.82,0.81,62,5.14,-1,0.38,0.48,l2,0.4641588833612777,90,liblinear,0.005,vwap,30,2,True
0.84,0.66,0.74,0.82,0.82,63,4.2,-1,0.29,0.43,l2,1.0,130,liblinear,0.05,low,30,2,True
0.72,0.76,0.74,0.8,0.83,64,4.17,-1,0.33,0.87,l2,4.641588833612777,30,sag,0.05,maker_ratio,30,2,True
0.89,0.63,0.74,0.78,0.75,65,1.65,-1,0.38,0.79,l2,0.4641588833612777,70,lbfgs,0.1,atr,30,2,True
0.83,0.74,0.79,0.82,0.82,66,84.53,-1,0.39,0.64,l2,4.641588833612777,80,sag,0.01,atr,30,2,True
0.83,0.73,0.77,0.82,0.81,67,2.63,-1,0.37,0.59,l2,0.046415888336127774,90,lbfgs,0.01,maker_ratio,30,2,True
0.8,0.66,0.72,0.82,0.83,68,4.72,-1,0.26,0.47,l2,0.01,90,liblinear,0.005,low,30,2,True
0.72,0.74,0.73,0.8,0.83,69,32.39,-1,0.3,0.86,l2,1.0,30,sag,0.005,atr,30,2,True
0.79,0.66,0.72,0.82,0.83,70,4.18,-1,0.26,0.47,l2,10.0,60,sag,0.05,maker_ratio,30,2,True
0.66,0.78,0.72,0.78,0.81,71,1.66,-1,0.34,0.89,l2,0.09999999999999999,80,lbfgs,0.05,no_of_trades,30,2,True
0.74,0.69,0.72,0.81,0.84,72,3.08,-1,0.25,0.59,l2,0.09999999999999999,80,sag,0.05,volume,30,2,True
0.83,0.74,0.79,0.82,0.82,73,4.79,-1,0.39,0.63,l2,0.021544346900318832,60,sag,0.05,atr,30,2,True
0.65,0.76,0.7,0.79,0.84,74,4.14,-1,0.27,0.93,l2,2.154434690031882,130,liblinear,0.1,vwap,30,2,True
0.89,0.61,0.73,0.82,0.79,75,2.15,-1,0.29,0.32,l2,0.09999999999999999,90,lbfgs,0.01,volume,30,2,True
0.84,0.72,0.78,0.82,0.82,76,3.6,-1,0.37,0.54,l2,0.21544346900318834,30,liblinear,0.05,no_of_trades,30,2,True
0.76,0.76,0.76,0.81,0.82,77,4.79,-1,0.36,0.82,l2,0.021544346900318832,60,liblinear,0.005,PPO,30,2,True
0.87,0.71,0.78,0.81,0.8,78,2.37,-1,0.39,0.47,l2,0.4641588833612777,110,lbfgs,0.005,maker_ratio,30,2,True
0.87,0.69,0.77,0.81,0.8,79,13.6,-1,0.37,0.43,l2,0.021544346900318832,80,sag,0.01,maker_ratio,30,2,True
0.73,0.77,0.75,0.81,0.83,80,3.56,-1,0.33,0.85,l2,0.021544346900318832,80,sag,0.1,wilder_rsi,30,2,True
0.82,0.67,0.74,0.82,0.82,81,3.59,-1,0.3,0.51,l2,4.641588833612777,90,liblinear,0.05,atr,30,2,True
0.76,0.72,0.74,0.81,0.83,82,7.79,-1,0.29,0.67,l2,4.641588833612777,100,sag,0.01,close,30,2,True
0.92,0.66,0.77,0.81,0.78,83,5.46,-1,0.38,0.3,l2,0.09999999999999999,110,liblinear,0.01,vwap,30,2,True
0.86,0.65,0.74,0.82,0.81,84,113.3,-1,0.3,0.38,l2,0.09999999999999999,110,sag,0.005,vwap,30,2,True
0.9,0.69,0.78,0.81,0.8,85,42.86,-1,0.39,0.37,l2,0.21544346900318834,40,sag,0.01,no_of_trades,30,2,True
0.78,0.71,0.75,0.82,0.83,86,4.37,-1,0.3,0.6,l2,0.021544346900318832,100,liblinear,0.005,no_of_trades,30,2,True
0.73,0.78,0.76,0.81,0.82,87,4.43,-1,0.36,0.96,l2,0.01,60,liblinear,0.05,maker_ratio,30,2,True
0.76,0.79,0.78,0.81,0.82,88,2.22,-1,0.39,0.95,l2,1.0,30,lbfgs,0.01,close,30,2,True
0.82,0.73,0.77,0.82,0.82,89,3.5,-1,0.36,0.6,l2,0.046415888336127774,30,liblinear,0.05,PPO,30,2,True
0.85,0.61,0.71,0.83,0.82,90,9.76,-1,0.25,0.33,l2,2.154434690031882,70,sag,0.01,low,30,2,True
0.86,0.67,0.75,0.82,0.8,91,3.71,-1,0.33,0.38,l2,0.046415888336127774,140,sag,0.05,maker_ratio,30,2,True
0.88,0.7,0.78,0.81,0.8,92,81.28,-1,0.39,0.42,l2,2.154434690031882,120,sag,0.01,PPO,30,2,True
0.78,0.7,0.74,0.82,0.83,93,2.39,-1,0.29,0.61,l2,0.046415888336127774,90,lbfgs,0.005,low,30,2,True
0.7,0.74,0.72,0.8,0.84,94,2.13,-1,0.28,0.81,l2,0.09999999999999999,130,lbfgs,0.005,close,30,2,True
0.85,0.64,0.73,0.82,0.81,95,4.27,-1,0.28,0.38,l2,0.01,90,liblinear,0.005,vwap,30,2,True
0.87,0.67,0.76,0.79,0.78,96,1.28,-1,0.39,0.34,l2,0.01,60,lbfgs,0.1,no_of_trades,30,2,True
0.72,0.68,0.7,0.79,0.82,97,1.28,-1,0.28,0.52,l2,0.4641588833612777,100,lbfgs,0.05,atr,30,2,True
0.92,0.6,0.73,0.8,0.76,98,1.53,-1,0.33,0.31,l2,0.021544346900318832,90,lbfgs,0.05,PPO,30,2,True
0.73,0.75,0.74,0.8,0.81,99,1.49,-1,0.35,0.71,l2,4.641588833612777,50,lbfgs,0.05,atr,30,2,True
0.72,0.77,0.74,0.81,0.83,100,35.52,-1,0.32,0.9,l2,0.021544346900318832,70,sag,0.005,low,30,2,True
0.89,0.69,0.78,0.82,0.8,101,4.17,-1,0.39,0.4,l2,0.09999999999999999,80,liblinear,0.05,no_of_trades,30,2,True
0.88,0.69,0.78,0.82,0.8,102,1.94,-1,0.38,0.42,l2,0.046415888336127774,120,lbfgs,0.005,atr,30,2,True
0.81,0.71,0.76,0.82,0.82,103,1.99,-1,0.32,0.58,l2,0.4641588833612777,100,lbfgs,0.005,vwap,30,2,True
0.77,0.71,0.74,0.82,0.83,104,4.19,-1,0.29,0.63,l2,0.21544346900318834,110,sag,0.05,close,30,2,True
0.83,0.72,0.77,0.82,0.82,105,1.9,-1,0.35,0.57,l2,0.4641588833612777,70,lbfgs,0.005,vwap,30,2,True
0.85,0.72,0.78,0.82,0.81,106,3.56,-1,0.39,0.53,l2,10.0,120,liblinear,0.05,PPO,30,2,True
0.71,0.76,0.73,0.8,0.83,107,1.76,-1,0.31,0.9,l2,0.4641588833612777,110,lbfgs,0.01,vwap,30,2,True
0.81,0.76,0.78,0.82,0.82,108,63.2,-1,0.38,0.71,l2,10.0,60,sag,0.005,no_of_trades,30,2,True
0.67,0.76,0.71,0.79,0.84,109,5.15,-1,0.28,0.94,l2,2.154434690031882,80,liblinear,0.05,vwap,30,2,True
0.76,0.71,0.73,0.81,0.83,110,147.08,-1,0.29,0.64,l2,0.4641588833612777,140,sag,0.005,maker_ratio,30,2,True
0.75,0.79,0.77,0.81,0.83,111,4.45,-1,0.38,0.96,l2,0.4641588833612777,100,liblinear,0.1,volume,30,2,True
0.88,0.71,0.78,0.82,0.81,112,4.75,-1,0.39,0.45,l2,4.641588833612777,140,liblinear,0.01,wilder_rsi,30,2,True
0.72,0.71,0.71,0.81,0.85,113,4.64,-1,0.25,0.66,l2,1.0,140,liblinear,0.01,high,30,2,True
0.83,0.7,0.76,0.82,0.82,114,4.9,-1,0.33,0.49,l2,0.046415888336127774,40,liblinear,0.01,volume,30,2,True
0.94,0.56,0.7,0.75,0.7,115,1.61,-1,0.35,0.55,l2,0.021544346900318832,90,lbfgs,0.1,high,30,2,True
0.91,0.68,0.78,0.81,0.79,116,2.14,-1,0.4,0.34,l2,0.021544346900318832,140,lbfgs,0.01,no_of_trades,30,2,True
0.94,0.54,0.69,0.74,0.69,117,1.14,-1,0.35,0.6,l2,10.0,50,lbfgs,0.1,maker_ratio,30,2,True
0.74,0.75,0.75,0.81,0.83,118,4.66,-1,0.33,0.81,l2,0.09999999999999999,110,liblinear,0.005,PPO,30,2,True
0.78,0.66,0.72,0.82,0.84,119,7.29,-1,0.25,0.49,l2,4.641588833612777,100,sag,0.01,close,30,2,True
0.89,0.68,0.77,0.81,0.8,120,1.83,-1,0.37,0.42,l2,0.21544346900318834,60,lbfgs,0.01,atr,30,2,True
0.75,0.77,0.76,0.8,0.81,121,1.45,-1,0.39,0.75,l2,1.0,30,lbfgs,0.05,no_of_trades,30,2,True
0.91,0.65,0.76,0.8,0.78,122,1.51,-1,0.38,0.34,l2,4.641588833612777,40,lbfgs,0.05,PPO,30,2,True
0.85,0.72,0.78,0.82,0.82,123,136.84,-1,0.37,0.53,l2,0.4641588833612777,130,sag,0.005,imbalance,30,2,True
0.85,0.7,0.76,0.82,0.81,124,3.81,-1,0.35,0.44,l2,4.641588833612777,140,sag,0.05,maker_ratio,30,2,True
0.8,0.67,0.73,0.82,0.83,125,4.49,-1,0.27,0.47,l2,0.01,120,liblinear,0.01,volume,30,2,True
0.75,0.68,0.71,0.81,0.84,126,4.74,-1,0.25,0.57,l2,4.641588833612777,30,liblinear,0.005,PPO,30,2,True
0.91,0.65,0.76,0.81,0.78,127,8.33,-1,0.36,0.3,l2,0.01,90,sag,0.01,high,30,2,True
0.69,0.74,0.71,0.8,0.84,128,4.17,-1,0.27,0.86,l2,1.0,100,sag,0.05,low,30,2,True
0.88,0.62,0.73,0.82,0.79,129,3.61,-1,0.3,0.33,l2,1.0,50,sag,0.1,PPO,30,2,True
0.98,0.43,0.6,0.69,0.58,130,1.55,-1,0.3,0.31,l2,10.0,40,lbfgs,0.1,high,30,2,True
0.9,0.64,0.75,0.81,0.79,131,4.34,-1,0.34,0.31,l2,0.021544346900318832,50,liblinear,0.1,high,30,2,True
0.81,0.68,0.74,0.82,0.83,132,3.83,-1,0.28,0.48,l2,4.641588833612777,130,sag,0.05,low,30,2,True
0.88,0.61,0.72,0.82,0.79,133,4.14,-1,0.29,0.33,l2,0.01,120,liblinear,0.1,atr,30,2,True
0.81,0.75,0.78,0.82,0.82,134,97.89,-1,0.37,0.66,l2,0.09999999999999999,90,sag,0.005,no_of_trades,30,2,True
0.76,0.78,0.77,0.81,0.83,135,3.55,-1,0.37,0.9,l2,4.641588833612777,50,sag,0.05,no_of_trades,30,2,True
0.72,0.69,0.7,0.79,0.82,136,1.8,-1,0.28,0.57,l2,0.4641588833612777,100,lbfgs,0.05,high,30,2,True
0.78,0.77,0.77,0.82,0.83,137,3.8,-1,0.37,0.75,l2,0.09999999999999999,30,sag,0.05,volume,30,2,True
0.86,0.69,0.76,0.82,0.81,138,3.72,-1,0.34,0.43,l2,0.01,120,liblinear,0.1,volume,30,2,True
0.85,0.73,0.78,0.82,0.82,139,4.02,-1,0.38,0.55,l2,4.641588833612777,130,liblinear,0.1,close,30,2,True
0.76,0.75,0.75,0.81,0.83,140,2.46,-1,0.33,0.82,l2,1.0,110,lbfgs,0.01,imbalance,30,2,True
0.84,0.7,0.76,0.82,0.82,141,1.98,-1,0.34,0.48,l2,4.641588833612777,80,lbfgs,0.01,volume,30,2,True
0.81,0.73,0.77,0.82,0.82,142,1.77,-1,0.36,0.6,l2,0.021544346900318832,120,lbfgs,0.01,PPO,30,2,True
0.71,0.76,0.73,0.8,0.84,143,4.12,-1,0.3,0.86,l2,2.154434690031882,140,sag,0.05,low,30,2,True
0.61,0.76,0.68,0.77,0.85,144,3.15,-1,0.25,0.97,l2,1.0,90,sag,0.1,volume,30,2,True
0.88,0.63,0.73,0.82,0.8,145,3.08,-1,0.3,0.35,l2,4.641588833612777,120,sag,0.1,PPO,30,2,True
0.65,0.74,0.69,0.78,0.84,146,3.81,-1,0.26,0.86,l2,0.4641588833612777,100,liblinear,0.1,maker_ratio,30,2,True
0.89,0.59,0.71,0.78,0.74,147,1.17,-1,0.34,0.86,l2,1.0,30,lbfgs,0.1,atr,30,2,True
0.88,0.68,0.76,0.81,0.8,148,116.71,-1,0.36,0.39,l2,0.4641588833612777,110,sag,0.005,PPO,30,2,True
0.85,0.72,0.78,0.82,0.81,149,30.11,-1,0.38,0.53,l2,0.09999999999999999,110,sag,0.01,vwap,30,2,True
0.79,0.7,0.74,0.82,0.83,150,2.28,-1,0.29,0.54,l2,10.0,120,lbfgs,0.01,no_of_trades,30,2,True
0.79,0.77,0.78,0.82,0.83,151,4.89,-1,0.38,0.81,l2,0.21544346900318834,90,liblinear,0.005,wilder_rsi,30,2,True
0.65,0.74,0.69,0.78,0.85,152,4.24,-1,0.25,0.83,l2,0.046415888336127774,140,liblinear,0.1,PPO,30,2,True
0.73,0.72,0.73,0.81,0.84,153,2.16,-1,0.28,0.71,l2,0.4641588833612777,120,lbfgs,0.01,low,30,2,True
0.75,0.72,0.74,0.81,0.83,154,2.14,-1,0.29,0.66,l2,0.01,50,lbfgs,0.005,wilder_rsi,30,2,True
0.77,0.79,0.78,0.81,0.82,155,84.03,-1,0.4,0.93,l2,0.046415888336127774,80,sag,0.005,maker_ratio,30,2,True
0.92,0.6,0.73,0.76,0.73,156,1.68,-1,0.38,0.7,l2,0.021544346900318832,100,lbfgs,0.1,maker_ratio,30,2,True
0.74,0.7,0.72,0.81,0.84,157,2.6,-1,0.26,0.62,l2,1.0,70,lbfgs,0.005,wilder_rsi,30,2,True
0.86,0.72,0.79,0.82,0.81,158,22.9,-1,0.39,0.51,l2,0.21544346900318834,80,sag,0.01,low,30,2,True
0.67,0.74,0.7,0.79,0.84,159,64.67,-1,0.27,0.87,l2,0.046415888336127774,60,sag,0.005,maker_ratio,30,2,True
0.7,0.78,0.74,0.8,0.83,160,4.18,-1,0.32,0.97,l2,0.046415888336127774,120,liblinear,0.1,no_of_trades,30,2,True
0.72,0.74,0.73,0.8,0.84,161,5.11,-1,0.29,0.81,l2,4.641588833612777,40,liblinear,0.005,high,30,2,True
0.9,0.64,0.75,0.78,0.75,162,1.63,-1,0.39,0.69,l2,1.0,90,lbfgs,0.1,close,30,2,True
0.9,0.68,0.77,0.81,0.79,163,65.57,-1,0.38,0.38,l2,0.046415888336127774,100,sag,0.005,atr,30,2,True
0.8,0.71,0.75,0.8,0.8,164,1.91,-1,0.36,0.51,l2,0.09999999999999999,50,lbfgs,0.05,high,30,2,True
0.87,0.7,0.78,0.82,0.81,165,4.09,-1,0.38,0.46,l2,0.01,30,sag,0.1,imbalance,30,2,True
0.84,0.74,0.79,0.82,0.82,166,2.47,-1,0.39,0.62,l2,0.21544346900318834,30,lbfgs,0.005,imbalance,30,2,True
0.73,0.75,0.74,0.81,0.83,167,19.03,-1,0.31,0.82,l2,0.021544346900318832,30,sag,0.01,vwap,30,2,True
0.87,0.72,0.79,0.82,0.81,168,4.42,-1,0.4,0.51,l2,10.0,60,liblinear,0.05,wilder_rsi,30,2,True
0.82,0.72,0.77,0.82,0.82,169,2.29,-1,0.36,0.58,l2,0.09999999999999999,50,lbfgs,0.005,PPO,30,2,True
0.78,0.77,0.77,0.82,0.83,170,3.05,-1,0.37,0.8,l2,0.021544346900318832,30,sag,0.1,imbalance,30,2,True
0.69,0.73,0.71,0.8,0.84,171,3.06,-1,0.26,0.8,l2,0.09999999999999999,80,sag,0.1,high,30,2,True
0.67,0.72,0.69,0.79,0.84,172,4.89,-1,0.26,0.85,l2,0.4641588833612777,140,liblinear,0.05,atr,30,2,True
0.77,0.79,0.78,0.82,0.82,173,1.88,-1,0.4,0.95,l2,0.4641588833612777,110,lbfgs,0.005,no_of_trades,30,2,True
0.81,0.76,0.78,0.82,0.82,174,3.04,-1,0.39,0.72,l2,0.21544346900318834,30,sag,0.1,vwap,30,2,True
0.9,0.67,0.77,0.81,0.79,175,8.31,-1,0.37,0.34,l2,2.154434690031882,80,sag,0.01,close,30,2,True
0.84,0.74,0.79,0.82,0.82,176,4.12,-1,0.4,0.61,l2,4.641588833612777,140,liblinear,0.05,imbalance,30,2,True
0.86,0.59,0.7,0.8,0.78,177,1.77,-1,0.28,0.38,l2,0.01,110,lbfgs,0.05,no_of_trades,30,2,True
0.9,0.58,0.71,0.78,0.74,178,1.16,-1,0.33,0.96,l2,2.154434690031882,90,lbfgs,0.1,imbalance,30,2,True
0.85,0.7,0.77,0.82,0.81,179,2.04,-1,0.36,0.5,l2,0.09999999999999999,140,lbfgs,0.005,atr,30,2,True
0.77,0.68,0.72,0.82,0.84,180,5.23,-1,0.25,0.53,l2,0.021544346900318832,40,sag,0.05,vwap,30,2,True
0.78,0.77,0.78,0.82,0.82,181,3.8,-1,0.38,0.85,l2,2.154434690031882,110,liblinear,0.1,atr,30,2,True
0.74,0.76,0.75,0.79,0.81,182,1.25,-1,0.38,0.53,l2,0.4641588833612777,30,lbfgs,0.1,wilder_rsi,30,2,True
0.9,0.68,0.77,0.81,0.79,183,3.07,-1,0.38,0.35,l2,0.021544346900318832,110,sag,0.1,low,30,2,True
0.83,0.73,0.77,0.82,0.82,184,3.94,-1,0.36,0.59,l2,0.4641588833612777,40,liblinear,0.1,wilder_rsi,30,2,True
0.75,0.76,0.76,0.81,0.83,185,4.14,-1,0.34,0.82,l2,1.0,80,sag,0.05,no_of_trades,30,2,True
0.89,0.68,0.77,0.81,0.79,186,3.42,-1,0.38,0.38,l2,10.0,100,liblinear,0.1,PPO,30,2,True
0.82,0.75,0.79,0.82,0.82,187,3.62,-1,0.4,0.69,l2,0.046415888336127774,30,liblinear,0.05,maker_ratio,30,2,True
0.98,0.39,0.55,0.69,0.56,188,1.15,-1,0.26,0.46,l2,0.046415888336127774,90,lbfgs,0.1,no_of_trades,30,2,True
0.78,0.79,0.78,0.82,0.82,189,1.74,-1,0.4,0.92,l2,0.046415888336127774,30,lbfgs,0.01,close,30,2,True
0.79,0.7,0.74,0.82,0.83,190,4.38,-1,0.29,0.55,l2,0.4641588833612777,140,liblinear,0.005,no_of_trades,30,2,True
0.72,0.75,0.74,0.8,0.84,191,5.02,-1,0.3,0.83,l2,4.641588833612777,130,liblinear,0.005,wilder_rsi,30,2,True
0.79,0.77,0.78,0.82,0.82,192,41.22,-1,0.39,0.84,l2,0.046415888336127774,50,sag,0.01,imbalance,30,2,True
0.8,0.72,0.76,0.82,0.82,193,4.61,-1,0.33,0.62,l2,1.0,60,sag,0.05,imbalance,30,2,True
0.79,0.73,0.76,0.82,0.83,194,1.81,-1,0.33,0.67,l2,0.01,100,lbfgs,0.01,high,30,2,True
0.78,0.78,0.78,0.81,0.82,195,4.16,-1,0.4,0.95,l2,1.0,140,sag,0.1,maker_ratio,30,2,True
0.76,0.78,0.77,0.81,0.83,196,3.99,-1,0.37,0.9,l2,1.0,130,liblinear,0.05,wilder_rsi,30,2,True
0.88,0.58,0.7,0.79,0.75,197,1.47,-1,0.31,0.9,l2,0.046415888336127774,90,lbfgs,0.1,low,30,2,True
0.86,0.65,0.74,0.82,0.81,198,1.91,-1,0.3,0.38,l2,0.046415888336127774,130,lbfgs,0.005,vwap,30,2,True
0.85,0.65,0.73,0.82,0.81,199,3.05,-1,0.29,0.38,l2,1.0,130,sag,0.1,PPO,30,2,True
0.72,0.71,0.71,0.81,0.85,0,8.36,-1,0.26,0.71,l2,0.046415888336127774,60,liblinear,0.1,vwap,30,1,True
0.84,0.77,0.8,0.84,0.84,1,3.62,-1,0.4,0.67,l2,0.01,60,lbfgs,0.005,vwap,30,1,True
0.7,0.71,0.7,0.81,0.86,2,12.77,-1,0.25,0.73,l2,0.09999999999999999,120,liblinear,0.005,low,30,1,True
0.86,0.64,0.73,0.82,0.8,3,3.15,-1,0.32,0.36,l2,0.21544346900318834,90,lbfgs,0.05,no_of_trades,30,1,True
0.79,0.8,0.8,0.83,0.84,4,201.83,-1,0.4,0.99,l2,1.0,90,sag,0.005,vwap,30,1,True
0.78,0.74,0.76,0.82,0.84,5,12.12,-1,0.33,0.66,l2,10.0,50,sag,0.05,imbalance,30,1,True
0.84,0.76,0.8,0.84,0.84,6,8.33,-1,0.39,0.69,l2,4.641588833612777,50,liblinear,0.05,close,30,1,True
0.78,0.66,0.72,0.83,0.85,7,152.61,-1,0.25,0.47,l2,0.09999999999999999,140,sag,0.01,high,30,1,True
0.85,0.72,0.78,0.83,0.83,8,3.93,-1,0.36,0.42,l2,10.0,80,lbfgs,0.01,low,30,1,True
0.88,0.64,0.74,0.83,0.82,9,9.67,-1,0.3,0.35,l2,0.09999999999999999,50,liblinear,0.01,volume,30,1,True
0.74,0.81,0.77,0.82,0.84,10,3.97,-1,0.38,0.94,l2,0.01,120,lbfgs,0.01,low,30,1,True
0.74,0.73,0.74,0.82,0.85,11,7.24,-1,0.3,0.79,l2,0.21544346900318834,40,sag,0.1,PPO,30,1,True
0.81,0.67,0.73,0.83,0.84,12,72.52,-1,0.28,0.46,l2,0.21544346900318834,70,sag,0.005,close,30,1,True
0.7,0.7,0.7,0.81,0.86,13,3.85,-1,0.25,0.7,l2,0.021544346900318832,90,lbfgs,0.005,vwap,30,1,True
0.83,0.78,0.8,0.84,0.84,14,9.49,-1,0.4,0.79,l2,4.641588833612777,30,sag,0.1,vwap,30,1,True
0.69,0.73,0.71,0.8,0.86,15,90.87,-1,0.26,0.82,l2,2.154434690031882,40,sag,0.01,low,30,1,True
0.79,0.72,0.76,0.83,0.84,16,4.28,-1,0.32,0.67,l2,0.09999999999999999,110,lbfgs,0.005,wilder_rsi,30,1,True
0.87,0.74,0.8,0.84,0.83,17,6.49,-1,0.4,0.83,l2,1.0,60,sag,0.1,atr,30,1,True
0.77,0.72,0.74,0.82,0.84,18,7.99,-1,0.3,0.68,l2,0.021544346900318832,100,liblinear,0.05,PPO,30,1,True
0.83,0.76,0.79,0.83,0.84,19,289.55,-1,0.38,0.69,l2,0.21544346900318834,130,sag,0.005,high,30,1,True
0.85,0.72,0.78,0.84,0.83,20,4.0,-1,0.35,0.54,l2,0.046415888336127774,120,lbfgs,0.005,no_of_trades,30,1,True
0.88,0.74,0.8,0.84,0.83,21,9.75,-1,0.4,0.51,l2,0.021544346900318832,110,liblinear,0.01,high,30,1,True
0.71,0.73,0.72,0.81,0.85,22,4.32,-1,0.27,0.82,l2,0.021544346900318832,130,lbfgs,0.005,vwap,30,1,True
0.78,0.69,0.73,0.82,0.85,23,9.54,-1,0.28,0.65,l2,1.0,40,liblinear,0.005,no_of_trades,30,1,True
0.73,0.71,0.72,0.81,0.85,24,8.27,-1,0.27,0.72,l2,10.0,80,liblinear,0.1,high,30,1,True
0.83,0.74,0.78,0.83,0.84,25,115.52,-1,0.36,0.63,l2,0.09999999999999999,50,sag,0.005,wilder_rsi,30,1,True
0.92,0.68,0.78,0.82,0.8,26,3.9,-1,0.39,0.32,l2,0.09999999999999999,110,lbfgs,0.005,imbalance,30,1,True
0.87,0.7,0.77,0.83,0.83,27,3.76,-1,0.35,0.39,l2,0.21544346900318834,90,lbfgs,0.005,low,30,1,True
0.86,0.71,0.78,0.83,0.82,28,3.21,-1,0.37,0.55,l2,0.021544346900318832,40,lbfgs,0.05,PPO,30,1,True
0.78,0.75,0.76,0.82,0.84,29,9.67,-1,0.33,0.76,l2,0.01,80,liblinear,0.005,high,30,1,True
0.82,0.66,0.73,0.83,0.84,30,10.97,-1,0.28,0.44,l2,0.01,30,liblinear,0.01,wilder_rsi,30,1,True
0.81,0.65,0.72,0.83,0.84,31,54.98,-1,0.26,0.42,l2,2.154434690031882,90,sag,0.01,close,30,1,True
0.81,0.63,0.71,0.83,0.84,32,8.45,-1,0.25,0.36,l2,0.09999999999999999,110,liblinear,0.05,imbalance,30,1,True
0.7,0.74,0.72,0.8,0.85,33,4.21,-1,0.29,0.79,l2,0.09999999999999999,100,lbfgs,0.01,imbalance,30,1,True
0.94,0.53,0.68,0.78,0.72,34,2.3,-1,0.32,0.81,l2,0.021544346900318832,140,lbfgs,0.1,volume,30,1,True
0.78,0.74,0.76,0.82,0.84,35,10.39,-1,0.33,0.66,l2,10.0,110,liblinear,0.01,imbalance,30,1,True
0.82,0.73,0.77,0.83,0.83,36,7.18,-1,0.35,0.66,l2,0.01,70,sag,0.1,PPO,30,1,True
0.8,0.67,0.73,0.83,0.84,37,10.33,-1,0.27,0.47,l2,0.4641588833612777,140,liblinear,0.005,low,30,1,True
0.76,0.67,0.71,0.82,0.85,38,13.78,-1,0.25,0.63,l2,0.01,120,sag,0.05,no_of_trades,30,1,True
0.69,0.75,0.72,0.8,0.84,39,3.24,-1,0.3,0.92,l2,0.09999999999999999,100,lbfgs,0.05,PPO,30,1,True
0.83,0.75,0.79,0.83,0.83,40,10.35,-1,0.38,0.65,l2,0.021544346900318832,40,liblinear,0.005,PPO,30,1,True
0.9,0.67,0.77,0.81,0.79,41,3.12,-1,0.38,0.44,l2,0.01,130,lbfgs,0.05,imbalance,30,1,True
0.85,0.57,0.68,0.81,0.8,42,10.27,-1,0.26,0.5,l2,0.021544346900318832,30,liblinear,0.005,atr,30,1,True
0.8,0.75,0.77,0.83,0.84,43,7.56,-1,0.35,0.78,l2,0.4641588833612777,110,liblinear,0.05,no_of_trades,30,1,True
0.72,0.72,0.72,0.81,0.84,44,7.23,-1,0.29,0.68,l2,0.21544346900318834,100,sag,0.1,maker_ratio,30,1,True
0.82,0.63,0.71,0.83,0.84,45,8.33,-1,0.25,0.38,l2,0.21544346900318834,70,liblinear,0.05,close,30,1,True
0.88,0.68,0.76,0.83,0.82,46,7.57,-1,0.34,0.4,l2,0.021544346900318832,80,liblinear,0.05,no_of_trades,30,1,True
0.83,0.7,0.76,0.83,0.82,47,13.85,-1,0.34,0.79,l2,0.01,100,sag,0.05,atr,30,1,True
0.81,0.73,0.77,0.83,0.84,48,4.28,-1,0.34,0.69,l2,0.09999999999999999,110,lbfgs,0.005,volume,30,1,True
0.83,0.63,0.71,0.82,0.81,49,10.55,-1,0.29,0.65,l2,0.01,100,liblinear,0.01,atr,30,1,True
0.71,0.72,0.71,0.81,0.86,50,11.82,-1,0.26,0.73,l2,0.01,50,sag,0.05,wilder_rsi,30,1,True
0.71,0.75,0.73,0.81,0.85,51,7.96,-1,0.3,0.93,l2,0.01,40,liblinear,0.1,close,30,1,True
