datetime,open,high,low,close,mean,std,median,iqr,volume,maker_ratio,no_of_trades,open_liquidity,high_liquidity,low_liquidity,close_liquidity,liquidity_sum,maker_volume,maker_liquidity
2020-02-02T04:00:00.000+0000,9266.79,9385.0,9120.0,9370.53,9303.36766,58.679067,9312.72,95.25,11191.364659,0.5147277914642102,102697,11.129414790000002,738793.4485,0.00917019,603.7526184300001,103967837.2,5813.116445,53940517.2
2020-02-02T08:00:00.000+0000,9370.53,9450.0,9346.0,9435.54,9398.87583,29.407319,9408.54,57.31999999999971,7705.771743,0.48231988978632595,74038,152.95516119,687140.02542,0.00934601,103.79094,72474714.8,3354.2340219999996,31548124.3
2020-02-02T12:00:00.000+0000,9435.79,9477.03,9363.89,9446.77,9430.67495,23.142527,9435.73,33.710000000000946,8442.815283,0.46014276080566974,78593,882.49169554,369195.64737068,0.00937032,99.95627337,79620917.7,3983.816042,37554504.3
2020-02-02T16:00:00.000+0000,9446.8,9460.0,9395.46,9438.08,9438.46729,10.220351,9440.0,12.279999999998836,5404.74364,0.46664331990894764,57110,732.2309147999999,562610.33088,0.00940897,14454.07974912,51004389.7,2427.8721880000003,22909967.8
2020-02-02T20:00:00.000+0000,9437.9,9454.87,9322.0,9331.51,9400.53654,37.011609,9403.85,63.66000000000167,6242.93285,0.5450921695289113,63470,11.6935581,321300.0,0.00932985,118.59416059,58650688.6,3605.546619,33867516.5
2020-02-03T00:00:00.000+0000,9331.59,9618.79,9288.0,9385.59,9430.56415,83.341891,9404.9,143.73999999999978,16529.972617,0.4847623810389768,131976,443.65178337000003,592961.7811199999,0.00930074,29.97757446,155863949.9,8023.761487999999,75593185.5
2020-02-03T04:00:00.000+0000,9386.24,9426.6,9346.09,9368.16,9392.79127,16.759593,9395.31,25.0,4456.422902,0.5272303416121223,55765,26.2345408,188189.0,0.00935633,563.4479832,41854667.6,2499.148809,23469613.9
2020-02-03T08:00:00.000+0000,9368.16,9399.42,9303.2,9351.48,9353.11325,20.981242,9354.88,29.530000000000655,7654.583102,0.5569761410788382,77120,565.368456,489127.84096,0.00930717,96.55403100000001,71579971.6,4398.576956,41126476.9
2020-02-03T12:00:00.000+0000,9352.0,9373.97,9265.0,9270.0,9327.95027,23.619904,9327.88,39.039999999999054,10467.098595,0.5052557746262347,104076,561.793344,411619.57678500004,0.009281,557.78517,97609909.6,5409.476649,50438949.4
2020-02-03T16:00:00.000+0000,9270.0,9331.5,9234.0,9316.7,9288.39606,18.799982,9290.7,28.889999999999418,7847.377982,0.49489478701797535,72377,116.10674999999999,464693.70717,0.00923865,522.8811541,72870779.9,4082.9496589999994,37908938.9
2020-02-03T20:00:00.000+0000,9316.04,9344.02,9251.01,9292.24,9298.04649,19.91753,9299.78,29.44000000000051,3936.678253,0.47764219641802796,50810,13.21946076,1655442.2223045002,0.009252999999999999,12.079911999999998,36600714.8,1696.8221939999999,15776882.3
2020-02-04T00:00:00.000+0000,9291.35,9350.0,9262.14,9282.95,9305.53469,21.654929,9299.0,37.11000000000058,4657.428347,0.4741420025188917,50816,3324.9281802,651700.0,0.00927422,1564.3348851500002,43343868.1,2042.740781,19004334.1
2020-02-04T04:00:00.000+0000,9282.96,9318.89,9227.58,9278.63,9277.15275,17.667101,9274.93,26.920000000000073,8513.731842,0.5355957729221973,78352,38.46858624,557400.0,0.00923619,42.969335529999995,78979137.8,4564.415136,42331792.7
2020-02-04T08:00:00.000+0000,9278.63,9327.0,9108.0,9182.81,9210.73444,39.824914,9205.82,55.470000000001164,14557.392199,0.4906362913573638,127033,382.48368586,1671395.95128996,0.00911459,49.991217639999995,134040489.1,7446.551925,68550026.5
2020-02-04T12:00:00.000+0000,9182.81,9236.72,9093.01,9206.47,9163.2231,35.907178,9155.91,64.02999999999884,13655.345175,0.516727358465851,114513,13.985419629999999,577932.42653976,0.00910027,552.81169762,125069223.8,7173.416487,65686752.8
2020-02-04T16:00:00.000+0000,9207.02,9240.0,9173.9,9186.37,9210.3608,15.16586,9211.82,16.80000000000109,7057.829797,0.5234529839242458,90820,553.2958669000001,178803.6777764,0.00917756,49.40429786000001,65008977.5,3744.799641,34488550.5
2020-02-04T20:00:00.000+0000,9186.72,9220.19,9151.0,9197.02,9185.70344,13.192973,9187.5,21.590000000000146,4866.447906,0.48412368686568935,67396,559.8662769599999,917979.25751,0.00915707,13.795530000000001,44694440.9,2232.8189890000003,20503172.3
2020-02-05T00:00:00.000+0000,9197.02,9245.87,9177.22,9239.19,9210.88592,14.899041,9212.37,23.209999999999127,6074.630149,0.5050101026761783,72753,13.795530000000001,919341.0,0.009179370000000001,120.18338352,55959285.4,3187.2032120000003,29352328.2
2020-02-05T04:00:00.000+0000,9239.19,9300.0,9216.75,9274.53,9263.06872,21.28358,9268.64,36.159999999999854,7265.185535,0.5165523446720497,85577,11.087028,1850000.0,0.00922252,17.992588200000004,67302301.6,3309.9561719999997,30661664.6
2020-02-05T08:00:00.000+0000,9274.39,9421.75,9232.75,9418.48,9328.51399,62.43026,9339.07,127.21999999999935,13140.827741,0.45899414419909723,131152,46.78002316,543699.0757800001,0.00923717,2991.10204144,122631247.1,5717.801568000001,53371553.5
2020-02-05T12:00:00.000+0000,9419.17,9494.2,9410.0,9485.08,9448.806,15.694211,9449.76,20.920000000000073,11113.475211,0.4481688754701874,119899,131.86838,299783.956,0.00941491,174.34525548000002,105010319.0,4796.806531,45320275.5
2020-02-05T16:00:00.000+0000,9484.22,9744.45,9472.3,9655.99,9611.95877,66.721497,9632.87,116.04999999999927,18076.854213,0.485789185711623,166317,480.05327952,594952.4682,0.00948948,1378.24773265,173781027.1,8123.89639,78104074.4
2020-02-05T20:00:00.000+0000,9655.93,9725.0,9565.14,9612.04,9659.9355,32.970965,9661.5,53.399999999999636,9199.442766,0.4900185916802231,86060,629.44110891,903875.4858718199,0.00958877,98.72526284000001,88856394.6,4359.14654,42110192.3
2020-02-06T00:00:00.000+0000,9612.03,9650.0,9526.35,9635.7,9587.97315,24.992954,9589.16,36.29999999999927,6566.140148,0.5347207009857612,82170,384.48120000000006,378379.377,0.00953777,11.177412,62944685.1,3420.507136,32785521.8
2020-02-06T04:00:00.000+0000,9635.2,9697.78,9607.52,9628.8,9649.32416,19.621961,9646.51,31.090000000000146,8638.378171,0.5272677445875582,91225,1129.6212128,906553.75762652,0.00961294,15.357935999999999,83378686.4,4398.1763550000005,42442254.7
2020-02-06T08:00:00.000+0000,9629.85,9707.21,9605.55,9698.89,9660.91741,19.608191,9661.22,27.770000000000437,8920.61025,0.5484922428619022,111059,579.68808045,409795.51096,0.00960803,116.37698110999999,86173470.2,4597.367381,44396268.3
2020-02-06T12:00:00.000+0000,9698.66,9862.57,9638.0,9786.88,9779.87222,46.910446,9782.57,76.52999999999884,23642.157597,0.4686836730607505,199768,2473.6141370200003,1777358.7304200002,0.00965801,134.02153471999998,231086308.6,11457.897097000001,111947002.2
2020-02-06T16:00:00.000+0000,9786.87,9839.63,9717.85,9747.29,9768.14199,24.986593,9767.24,39.460000000000946,8199.813979,0.5607431973926923,104629,48.93435,1603827.236084,0.00971843,1860.9038703500003,80102603.5,4659.43947,45517756.2
2020-02-06T20:00:00.000+0000,9747.29,9801.98,9660.0,9772.0,9748.16493,27.179604,9754.41,36.280000000000655,8982.606443,0.5081754671695525,93328,61.934280660000006,1367566.2,0.009685889999999999,70.270452,87559326.0,4272.864502,41649662.2
2020-02-07T00:00:00.000+0000,9772.0,9855.0,9752.65,9779.78,9807.94894,18.894679,9806.52,24.389999999999418,7332.892453,0.4801210797935689,100760,46.1727,379182.20410854,0.00975648,515.5215431400001,71933355.4,3298.3014019999996,32346049.1
2020-02-07T04:00:00.000+0000,9779.73,9819.99,9741.17,9801.83,9781.41603,16.747865,9780.94,26.579999999999927,6149.948161,0.49700097494807344,94364,48.047813489999996,324051.6409772,0.009746999999999999,590.76609593,60155134.1,3197.1907180000003,31269239.4
2020-02-07T08:00:00.000+0000,9801.83,9885.0,9766.31,9809.33,9812.11798,24.195379,9809.0,33.52000000000044,10564.885853,0.4666198811096433,121120,166.63111,492007.5,0.0097692,430.60996833999997,103713604.8,4909.577173,48188576.0
2020-02-07T12:00:00.000+0000,9810.01,9845.0,9730.54,9802.02,9790.57104,22.879824,9788.04,32.79000000000087,8600.000574,0.5110570974014496,113140,343.35035000000005,307777.90931601,0.00974,435.00384558,84188026.6,4411.976688999999,43188630.8
2020-02-07T16:00:00.000+0000,9802.01,9836.27,9764.0,9775.59,9796.23887,14.0947,9795.18,15.969999999999345,5520.521848,0.4963121094733812,83381,3920.804,323379.38790659996,0.009765049999999999,293.05263702,54087027.5,2753.4214069999994,26977732.6
2020-02-07T20:00:00.000+0000,9775.08,9831.0,9730.0,9813.73,9778.75157,24.911458,9772.91,43.31999999999971,5797.865743,0.4370358643716539,69484,521.0606394,1010564.09636,0.00973411,69.0886592,56667711.8,2661.659057,26013192.3
2020-02-08T00:00:00.000+0000,9813.87,9830.06,9667.11,9714.11,9753.11205,44.584487,9764.28,81.38000000000102,8199.497444,0.4734806629834254,99550,120.98538936000001,552539.49482,0.00967012,32.6394096,79917740.7,4396.938577,42854006.2
2020-02-08T04:00:00.000+0000,9714.14,9796.88,9700.02,9771.39,9757.92177,16.88144,9760.5,21.110000000000582,5897.219473,0.5256828894315407,70436,37.380010719999994,1284437.2243499998,0.009702889999999999,196.69808069999996,57556299.1,2871.4449749999994,28021870.1
2020-02-08T08:00:00.000+0000,9771.39,9845.0,9769.51,9810.02,9806.91029,15.877833,9807.3,22.31000000000131,6599.651545,0.48245510319368357,76119,442.72213812,389627.26602,0.0097727,174.85379648,64733689.9,2996.345226,29386160.2
2020-02-08T12:00:00.000+0000,9810.02,9866.0,9750.0,9829.47,9819.12218,19.480316,9820.81,19.149999999999636,9850.867772,0.4898380906964598,88074,97.40368858000001,3245817.86604,0.009753069999999999,590.78063541,96708649.1,4522.462637,44382615.1
2020-02-08T16:00:00.000+0000,9829.5,9888.0,9810.1,9862.69,9854.53539,13.412724,9854.72,17.969999999999345,7042.981727,0.4757476533507968,91620,589.8977835,1271290.8082492799,0.00982223,3945.0760000000005,69406885.9,3315.8128829999996,32674073.7
2020-02-08T20:00:00.000+0000,9862.15,9940.0,9840.0,9895.05,9890.88505,23.464203,9893.96,38.73000000000138,6010.625705,0.4800729943451912,88774,593.3463926,145111.4626,0.0098415,1187.3664198,59458525.6,2833.457531,28024941.0
2020-02-09T00:00:00.000+0000,9895.04,10052.67,9880.75,10052.63,9965.84805,39.764728,9969.48,70.0,7282.507043,0.48827673754363693,78775,94.00288,471561.43914,0.009883,43.79930890999999,72624879.3,3126.4508180000003,31166367.0
2020-02-09T04:00:00.000+0000,10052.66,10166.0,10040.0,10127.87,10099.83674,21.341942,10099.89,25.079999999999927,10016.754369,0.4853041024172768,122245,3713.98539498,328417.29410999996,0.01005311,83.82837999,101159560.7,4862.585168,49104864.0
2020-02-09T08:00:00.000+0000,10127.87,10151.04,10050.0,10109.52,10108.32974,19.352608,10110.53,28.48999999999978,8249.639612,0.5161023697446804,99209,372.25998972,342890.0,0.010056559999999999,1010.9520000000001,83370482.3,4411.540871,44578692.8
2020-02-09T12:00:00.000+0000,10108.61,10145.64,10000.1,10097.1,10095.64988,34.270104,10098.88,52.5,7797.234406,0.5175116993054935,100647,356.41947999,684151.6184,0.010004319999999999,167.3998209,78674761.8,3919.5411409999997,39546606.8
2020-02-09T16:00:00.000+0000,10097.1,10125.79,10053.69,10074.85,10092.45147,14.895861,10091.8,21.75,5266.198817,0.46272988585940333,71666,4038.84,997355.6733799999,0.01005874,199.9857725,53144899.3,2556.0857000000005,25795091.3
2020-02-09T20:00:00.000+0000,10074.85,10160.0,10053.0,10151.75,10102.60912,29.51727,10101.78,51.67000000000007,4796.141369,0.4723509470344913,64306,0.01007485,744597.01648,0.01005501,85.640163,48467121.4,2123.994591,21450613.1
2020-02-10T00:00:00.000+0000,10151.72,10188.0,10060.0,10090.47,10131.72932,36.29297,10132.35,66.80999999999949,6907.466037,0.5434996206609206,80403,31.429725119999997,500228.51653726003,0.01006545,513.9177275699999,69950029.0,3772.515896,38194059.4
2020-02-10T04:00:00.000+0000,10090.44,10105.54,9756.0,9968.99,9968.89351,74.945739,9972.79,113.11000000000058,15406.776669,0.5096644524902357,140308,369.60272676000005,680085.4604754,0.00978502,1100.5266510499998,153288684.6,8187.971195,81405131.0
2020-02-10T08:00:00.000+0000,9967.94,9971.48,9765.0,9821.43,9843.53247,42.680077,9839.03,46.04999999999927,15569.793326,0.46895094053414976,179313,653.31872348,909075.9985999999,0.00976801,4531.82387346,153192577.9,7879.494519999999,77513498.7
2020-02-10T12:00:00.000+0000,9821.41,9925.63,9777.6,9865.05,9852.6162,35.442492,9843.56,56.48999999999978,10705.767611,0.4630031189662855,134660,57.248998889999996,424537.04232179996,0.009781,19.97672625,105488973.9,5533.255666999999,54517112.6
2020-02-10T16:00:00.000+0000,9865.06,9893.17,9800.02,9829.56,9844.43952,19.293298,9840.39,28.959999999999127,6414.458578,0.48842064433695354,87656,287.21135684,581992.6281,0.00980692,121.47370247999999,63146179.4,3318.794945,32666412.6
2020-02-10T20:00:00.000+0000,9831.67,9894.56,9813.0,9851.83,9855.6621,14.627358,9855.85,19.530000000000655,4568.822398,0.4828742937853107,67968,999.79235397,964808.9116,0.009816489999999999,1941.75628568,45024913.7,2262.1691509999996,22285814.6
2020-02-11T00:00:00.000+0000,9851.74,9862.18,9700.0,9733.39,9778.02105,31.189269,9779.03,47.0,8045.576742,0.5037666774233033,89867,39.40696,499680.24378335994,0.009726299999999998,326.48710077000004,78633523.1,4274.596982,41776233.5
2020-02-11T04:00:00.000+0000,9733.43,9787.07,9715.0,9739.94,9754.10174,15.634009,9754.2,21.079999999999927,4799.311961,0.496649563207698,68797,379.05869792,330480.0,0.009723309999999999,108.86330938,46803396.6,2418.6554889999998,23584211.1
2020-02-11T08:00:00.000+0000,9739.87,9815.0,9730.89,9801.04,9780.38064,17.10196,9784.9,20.909999999999854,6342.933473,0.4851734768523357,76552,20.38554791,1073838.7,0.00974158,735.9110884,62040967.0,2859.4680660000004,27969533.5
2020-02-11T12:00:00.000+0000,9801.02,10194.0,9787.88,10164.99,9950.49548,114.082198,9891.31,192.5599999999995,18616.387116,0.47518370940614735,177182,239.74275022,499630.2239,0.00979095,370.98147504,185611513.6,8312.157618,82836932.3
2020-02-11T16:00:00.000+0000,10165.0,10323.59,10160.15,10247.73,10238.53124,36.707349,10233.87,61.17000000000007,19392.135502,0.48651121563469485,209841,37.254725,536920.05097444,0.010165639999999998,12.52272606,198495811.4,9680.409289,99071936.5
2020-02-11T20:00:00.000+0000,10246.59,10260.0,10168.75,10223.08,10213.86155,19.112554,10213.43,29.69999999999891,5226.05043,0.552626491226075,87931,188.06591286,211802.69970815998,0.01017157,306.69239999999996,53385203.7,2971.79136,30357995.6
2020-02-12T00:00:00.000+0000,10223.08,10320.0,10223.08,10263.0,10274.47591,18.416462,10275.0,27.770000000000437,7875.841459,0.4696549200201284,131158,489.96155516,394508.90002098,0.010231049999999998,66.268191,80924424.9,3680.842685,37815481.1
2020-02-12T04:00:00.000+0000,10263.08,10450.0,10256.65,10366.0,10320.71335,40.903897,10313.55,50.54999999999927,11867.38684,0.5013850232815819,151622,479.29609908,568841.4063,0.01025786,624.665526,122599777.8,5609.3215,57937362.2
2020-02-12T08:00:00.000+0000,10366.62,10371.72,10226.44,10343.4,10302.15956,32.255372,10305.0,52.8799999999992,13071.965455,0.4905028488346806,160943,694.24217478,445974.53823999997,0.010232,617.7699084,134665783.1,6612.956509,68115242.1
2020-02-12T12:00:00.000+0000,10343.4,10415.0,10250.0,10314.56,10335.47926,31.213988,10329.37,47.969999999999345,11933.970042,0.5054033376368766,167304,562.887828,393771.69834,0.01025552,55.482018239999995,123311551.0,5934.076685,61295231.9
2020-02-12T16:00:00.000+0000,10314.56,10374.94,10294.0,10313.47,10336.12952,14.138582,10336.33,18.31000000000131,7886.338088,0.5097182939246521,132585,1189.91858528,352291.81827000005,0.010294209999999998,206.22814612,81523748.2,4053.168015,41896428.6
2020-02-12T20:00:00.000+0000,10313.49,10410.0,10303.0,10326.46,10359.10633,23.259792,10357.0,33.030000000000655,8372.562046,0.4691914453320239,114043,0.1031349,438736.8726,0.01030921,1304.05634818,86730752.5,3975.8908360000005,41170810.2
2020-02-13T00:00:00.000+0000,10325.33,10440.67,10310.51,10379.74,10383.30241,27.082357,10383.97,32.0,8239.4243,0.48982376728628246,120182,622.9271589,373391.6231548,0.01031618,199.57126098,85578928.4,3801.652923,39481566.9
2020-02-13T04:00:00.000+0000,10379.61,10491.0,10326.49,10338.96,10419.42076,31.36053,10417.67,38.79000000000087,10526.985185,0.5087102536620222,139950,335.17836612,321425.86969570006,0.01033468,5.35558128,109693067.0,5629.045131999999,58636663.1
2020-02-13T08:00:00.000+0000,10338.94,10366.53,10080.0,10151.11,10196.15093,51.704161,10188.53,69.76000000000022,21430.274876,0.5076519340715252,224061,599.42072438,307119.50768,0.01010603,423.87990027000006,218455431.4,11520.987111999999,117440820.1
2020-02-13T12:00:00.000+0000,10151.66,10500.0,10100.2,10254.93,10283.39864,91.596326,10262.63,82.01000000000022,25222.485708,0.5158681980428818,247098,80.06614241999999,979810.2397545,0.010116149999999999,0.10254930000000001,259549730.6,12751.092955,131129664.4
2020-02-13T16:00:00.000+0000,10254.23,10292.99,10145.5,10250.31,10213.47361,33.38167,10216.79,53.93000000000029,9110.148553,0.5292464942557484,119946,2818.72375932,1018000.0,0.01014708,158.78755221,93021947.8,4838.232412,49396961.5
2020-02-13T20:00:00.000+0000,10251.15,10265.0,10181.88,10229.63,10220.17222,18.246563,10220.89,26.840000000000146,4815.040137,0.48183657205909397,81565,102.61401149999999,173595.16,0.01018582,470.63458740999994,49208368.4,2328.0756770000003,23792624.6
2020-02-14T00:00:00.000+0000,10227.78,10290.0,10178.27,10258.7,10235.6622,25.50062,10237.87,35.219999999999345,6684.355884,0.5018557506565667,92146,831.33441396,419839.6545243601,0.010184059999999998,18166.208547000002,68424722.9,3344.139557,34238014.5
2020-02-14T04:00:00.000+0000,10258.66,10280.0,10111.37,10124.98,10189.53909,38.021235,10191.15,56.340000000000146,7259.547406,0.5244669273247612,99236,152.65911946,400949.15408,0.010113649999999998,116.76126936,73964285.0,3768.917965,38393809.9
2020-02-14T08:00:00.000+0000,10124.98,10298.0,10111.57,10269.24,10218.01135,47.544911,10226.67,88.71999999999935,10656.732106,0.4976024339429214,120956,116.76126936,1020000.0,0.01011802,1715.71273452,108933183.2,4990.979026000001,51006175.6
2020-02-14T12:00:00.000+0000,10269.52,10360.2,10224.0,10249.94,10268.52335,22.994247,10262.54,24.090000000000146,9149.544783,0.5158857814905135,115638,54.00740568,323692.289355,0.01022745,24.46660678,93968222.9,4773.548684,49015944.0
2020-02-14T16:00:00.000+0000,10249.94,10375.45,10243.72,10341.64,10304.77582,32.475607,10299.57,57.82999999999993,8060.309228,0.5188053301790896,108214,490.69537762,247379.6423,0.01024374,20.04209832,83077516.8,3818.9944859999996,39356359.4
2020-02-14T20:00:00.000+0000,10340.15,10381.56,10280.11,10344.36,10344.3849,18.794046,10343.57,27.850000000000364,5227.990766,0.49984904784022294,86120,19.997850099999997,206320.0,0.01028891,37.260384720000005,54087691.3,2644.8949620000003,27366061.4
2020-02-15T00:00:00.000+0000,10344.36,10375.0,10203.52,10272.39,10296.86592,44.837809,10299.0,84.86000000000058,7238.184517,0.5302113348339011,114179,371.61078864,415688.0596825001,0.01022299,921.45392778,74492741.7,3707.3607560000005,38147264.3
2020-02-15T04:00:00.000+0000,10273.09,10279.0,10190.9,10221.76,10240.24581,19.27511,10243.53,30.459999999999127,5604.364131,0.5225756020160538,85712,219.88521836,408800.0,0.01019453,636.94853088,57363049.5,2800.955901,28668798.5
2020-02-15T08:00:00.000+0000,10221.03,10274.18,10211.82,10229.36,10244.5018,13.751945,10242.63,21.81999999999971,5455.519617,0.4965684244865184,79701,430.79597244,174412.01,0.010222229999999999,1993.09873176,55885043.1,2669.020756,27339338.8
2020-02-15T12:00:00.000+0000,10229.36,10259.97,9801.0,9983.18,10145.10781,128.929315,10222.67,205.75,13170.300915,0.5609097495115365,136653,202.54132800000002,682776.60528,0.009817629999999999,339.73759858,133068736.4,7767.031029000001,78417372.2
2020-02-15T16:00:00.000+0000,9983.24,10095.0,9811.84,9893.99,9931.68729,58.379032,9913.98,52.69000000000051,21223.522971,0.5658078124804979,240359,227.39824072,847680.3518784001,0.00981927,118.71798600999999,210824129.1,11642.135957,115626974.5
2020-02-15T20:00:00.000+0000,9893.52,9949.0,9870.33,9904.72,9909.84247,15.177937,9910.0,26.36999999999898,4965.310796,0.4471789076307152,83177,273.77348544,992590.56997,0.009880110000000001,2332.8884157599996,49211631.3,2312.118225,22913807.4
2020-02-16T00:00:00.000+0000,9904.46,10050.0,9853.02,10000.58,9957.33112,53.363747,9935.63,97.32999999999993,8246.523282,0.49271544815053037,97947,109.37495178,456848.77476095996,0.00985752,548.62181822,82163731.8,4008.9851110000004,39927616.2
2020-02-16T04:00:00.000+0000,10000.62,10033.33,9937.0,9959.51,9980.68403,20.660091,9977.33,30.390000000001237,4540.269673,0.4713507017468561,69897,450.43792542,132799.38756452998,0.00994162,66.95778573,45317840.6,2156.505364,21521270.5
2020-02-16T08:00:00.000+0000,9959.58,10017.0,9901.28,9922.63,9965.00534,22.808694,9964.74,30.94999999999891,6279.535788,0.4958802419309759,89447,933.5512717199999,419834.6723420799,0.00991101,79.79779046,62573055.6,3067.1428349999996,30560202.3
2020-02-16T12:00:00.000+0000,9922.63,9974.98,9825.16,9858.54,9901.18561,28.836504,9901.54,44.10999999999876,11671.045671,0.5102955491860905,147928,17.860733999999997,330873.71577634,0.00983266,591.8081562000001,115571748.9,5920.107589,58609640.5
2020-02-16T16:00:00.000+0000,9858.54,9909.0,9638.12,9745.57,9768.68875,48.411419,9773.6,53.75,19207.80931,0.543532523842199,201114,27.36730704,864061.947,0.00963876,810.2466898,187572192.0,10305.527685000001,100619343.2
2020-02-16T20:00:00.000+0000,9745.91,9996.58,9729.96,9917.27,9842.99349,80.054738,9837.11,147.4300000000003,10078.815813,0.5334932227213305,101737,1353.3755380599998,902202.67771,0.009730280000000001,19496.12307852,99386308.0,5159.594114,50864030.9
2020-02-17T00:00:00.000+0000,9910.7,9964.16,9758.59,9808.4,9858.47428,41.744207,9856.22,71.36000000000058,7746.851544,0.48623541972241346,100221,11.991947,201744.57828521,0.009769370000000001,99.8593204,76373101.2,3809.8487010000003,37549822.0
2020-02-17T04:00:00.000+0000,9807.74,9842.34,9710.0,9753.26,9771.98899,22.286291,9773.4,28.55000000000109,9407.085988,0.5100606917479913,115996,544.64341768,337651.04544,0.009719379999999998,1031.58280368,91917699.2,4876.418030999999,47641690.6
2020-02-17T08:00:00.000+0000,9753.01,9832.92,9568.0,9609.94,9702.29337,71.595155,9704.9,133.89000000000124,16254.879435,0.5037009813403485,155094,588.04798494,577080.0,0.009576219999999998,579.3544527800001,157607019.2,8582.436893,83174757.0
2020-02-17T12:00:00.000+0000,9609.94,9669.99,9452.67,9633.45,9583.90593,53.899213,9593.01,86.04999999999927,21544.481821,0.5392310804562269,207616,15.029946160000001,467090.38337500003,0.0094546,285.9015291,206392508.3,11859.667741999998,113580293.7
2020-02-17T16:00:00.000+0000,9635.27,9725.79,9576.03,9666.15,9646.0067,30.632253,9644.85,39.100000000000364,9447.988181,0.5206255666364461,114712,96.35270000000001,236411.90064,0.00958057,446.95310985000003,91145505.8,4916.6504780000005,47434267.8
2020-02-17T20:00:00.000+0000,9667.34,9727.41,9607.05,9706.0,9654.04445,24.068177,9648.52,38.529999999998836,5859.724932,0.5433847830464705,84419,11.30112046,258643.29885462002,0.00961242,638.033616,56573804.0,2994.1508150000004,28904660.4
2020-02-18T00:00:00.000+0000,9706.0,9759.0,9624.7,9724.82,9703.71618,30.877225,9710.03,51.20999999999913,6732.253294,0.46692863282689023,89579,585.009738,499544.80956,0.009628969999999999,118.49693169999999,65333129.1,3134.3725179999997,30415784.3
2020-02-18T04:00:00.000+0000,9724.86,9815.0,9720.0,9790.58,9779.57477,20.03099,9782.65,23.61999999999898,7629.86798,0.5123460400266688,85493,695.32749,513327.80133,0.00972759,105.60119588,74635094.2,3480.1353190000004,34040028.1
2020-02-18T08:00:00.000+0000,9790.9,9794.99,9631.0,9702.27,9715.91166,34.426475,9710.0,45.38999999999942,10365.961891,0.4988515026574018,104049,894.8393055,864579.7404,0.009655569999999999,19.99637847,100696920.6,5116.087576999999,49701428.4
2020-02-18T12:00:00.000+0000,9703.85,9875.51,9576.01,9830.68,9716.1274,79.771825,9689.85,154.95999999999913,13637.434053,0.5295036893432895,135661,734.7949297,737345.3004,0.00959011,697.52606872,132589316.3,6700.376432000001,65091670.2
2020-02-18T16:00:00.000+0000,9830.69,10048.0,9815.9,10043.49,9943.24827,62.250317,9938.69,106.39000000000124,16800.091626,0.48395352616184595,147696,109.68100833000001,500431.66182900005,0.009818239999999999,140.39794670999999,167101305.8,7687.774225,76454183.4
2020-02-18T20:00:00.000+0000,10043.08,10250.0,10036.72,10164.71,10136.14826,46.632319,10139.28,64.21000000000095,15438.515175,0.49676577500233016,160935,19.92547072,962334.5231250001,0.010044399999999998,612.44410692,156514356.7,7181.381622000001,72786851.9
2020-02-19T00:00:00.000+0000,10164.78,10186.35,10079.25,10149.63,10133.66175,19.146908,10134.74,28.719999999999345,6142.178538,0.5181812242764748,76535,610.92360756,193216.86935999998,0.010079870000000001,141.59748813,62239500.9,3297.155456,33409458.8
2020-02-19T04:00:00.000+0000,10150.48,10164.93,10027.0,10059.3,10092.07305,25.41269,10099.99,40.57000000000153,7099.227392,0.5121724633808015,78579,2512.2437999999997,1012000.0,0.01003651,554.3579636999999,71626769.8,3741.738945,37749747.1
2020-02-19T08:00:00.000+0000,10059.08,10161.99,10011.06,10148.93,10113.17993,30.859262,10121.34,29.25,7160.087236,0.48338179777573714,78408,19.79626944,350905.11016000004,0.01002002,14.989969610000001,72387524.3,3392.2717000000002,34299466.9
2020-02-19T16:00:00.000+0000,10149.99,10250.0,10131.25,10139.22,10177.52156,23.911812,10178.61,38.89000000000124,7962.236715,0.5349330157785055,83975,15134.92413873,451944.05358064995,0.010136979999999999,367.07018165999995,81048212.5,4146.764525,42205487.4
2020-02-19T20:00:00.000+0000,10138.59,10156.48,9350.0,9593.79,9745.08507,219.085079,9652.1,349.2999999999993,26798.857014,0.5493561598891114,271263,20.196071279999998,526094.10594,0.00938,613.57083945,260377959.5,15126.739789,146827057.5
2020-02-20T00:00:00.000+0000,9594.65,9668.0,9500.0,9571.5,9593.21836,30.360858,9599.01,41.42000000000007,11853.135738,0.5134555561042021,141763,287.8395,500293.367,0.0095051,50.671521,113684248.7,6070.047452999999,58219500.9
2020-02-20T04:00:00.000+0000,9571.5,9630.33,9538.0,9607.23,9580.79981,22.262862,9576.56,36.67000000000007,6612.463055,0.48402296622898394,82556,268.4710035,464218.93679624,0.00954025,524.01675312,63358583.9,3137.49796,30066626.5
2020-02-20T08:00:00.000+0000,9606.78,9650.0,9540.17,9565.39,9589.62787,21.132924,9586.43,29.470000000001164,9380.462432,0.5121287622084911,100340,65.83526334,576000.0,0.00954499,25.00392946,89965434.7,4732.135398,45379932.4
2020-02-20T12:00:00.000+0000,9565.49,9619.83,9518.08,9574.26,9574.42149,23.015852,9577.39,34.04000000000087,10705.160087,0.5145298116840142,116347,229.23696784999998,575855.40831,0.0095205,24.08883816,102486617.3,5206.118625,49844462.4
